SPY,EFA,EEM,TLT,LQD
86.210228,31.802536,17.272909,56.705151,56.877552
85.980598,31.669729,17.172483,56.616543,56.908081
85.514236,31.627466,17.119881,57.124577,57.111877
85.765366,31.585205,17.182049,56.432266,56.849522
86.45414,31.621437,17.25856,55.898746,56.665401
85.729523,31.536909,17.174873,56.20697,56.788136
86.066734,31.361841,17.225088,56.325516,56.936485
87.049721,31.784424,17.404417,56.09433,56.823944
87.494537,32.013836,17.669821,56.09433,56.511982
87.724213,32.345856,17.880238,55.780205,56.384071
87.846199,32.086281,17.868288,55.697216,56.511982
88.190605,32.17683,17.971104,55.554909,56.563145
88.140343,32.092312,17.873064,55.703106,56.588715
87.788788,32.001751,17.818073,55.288193,56.542637
88.269508,32.074196,18.021305,55.483814,56.588715
88.570854,32.291523,18.023701,55.786095,56.65004
88.05426,32.357933,18.219765,55.027348,56.358547
88.642616,32.327751,18.176729,55.454197,56.619335
88.391495,32.237202,18.018919,55.252625,56.614323
88.499107,32.140606,18.121733,55.34153,56.6245
88.821991,32.508858,18.219765,55.252625,56.552879
89.38166,32.732235,18.446917,55.744602,56.767689
88.786133,32.575268,18.434959,55.193329,56.639839
88.721527,32.895226,18.736237,54.988106,56.505314
89.252518,33.130665,19.068586,54.809605,56.402584
89.489288,33.378185,19.020765,55.077301,56.53614
88.771782,33.106522,18.85339,54.964279,56.53614
88.169067,32.985775,18.506689,54.535919,56.438564
88.004028,33.064259,18.633413,54.434738,56.181759
88.535011,33.486843,19.008812,54.63702,56.274231
88.491943,33.71624,19.212049,54.577534,56.320438
88.843544,34.259583,19.10445,54.958324,56.495003
88.29821,34.048275,18.901211,55.517574,56.767181
88.843544,34.108654,19.032721,55.374813,56.685036
87.688316,33.740395,18.702755,55.761539,56.833946
87.681137,33.65588,18.714712,55.392666,56.685036
87.673958,33.293674,18.370407,55.803242,56.844234
87.874878,33.456657,18.298672,55.797226,56.792812
87.874878,33.824909,18.525822,55.73772,56.767181
87.709816,33.680027,18.351274,55.993591,56.813412
86.927765,33.323849,18.112167,56.04715,56.792812
87.243439,33.450626,18.315407,56.225655,56.900681
86.647934,33.341961,18.291496,56.20779,56.993137
87.315193,33.323849,18.492342,56.27916,56.998268
86.855988,33.227249,18.298672,56.636185,57.090679
87.953789,33.824909,18.678844,57.112133,57.491215
87.889221,34.229385,18.937077,56.768234,57.328812
87.731377,34.350124,19.10445,56.815998,57.344296
88.757416,34.772705,19.343559,56.415993,57.2257
88.908104,34.676121,19.367466,55.88459,57.019463
88.613945,34.410492,19.33638,55.944279,57.03495
89.403198,34.863255,19.620918,56.12344,57.060707
89.223808,34.591595,19.592226,55.735294,56.916348
88.728752,34.356167,19.372248,56.027893,57.014259
88.40583,34.380302,19.302906,55.812931,56.87508
88.362793,34.404457,19.415291,55.353222,56.673981
88.991127,34.790829,19.71417,54.989052,56.519337
88.695679,34.561413,19.685474,55.108448,56.673981
87.946274,34.434639,19.738081,55.251682,56.586357
87.124825,34.470863,19.924582,55.765205,56.838985
87.434685,34.434639,19.72612,55.711437,56.808067
87.506752,34.289753,19.709387,55.293484,56.64307
87.607635,34.664051,19.883932,55.042747,56.462612
87.586006,34.531227,19.752424,55.120338,56.514183
87.672493,34.887409,19.977182,55.490524,56.632729
88.385841,35.303951,20.328663,55.239765,56.61211
88.659676,35.074558,20.295187,55.048744,56.421368
88.342598,34.953804,20.424309,54.618366,56.248459
87.348206,34.724411,20.233027,54.798157,56.320908
86.202492,34.422558,19.618526,55.037918,56.398586
85.892639,34.259583,18.932299,54.828163,56.27441
86.188126,34.380302,19.40094,55.049923,56.367493
85.460304,34.211273,19.33638,55.013935,56.331287
85.337799,34.253532,19.420078,54.900078,56.238155
84.667686,34.024128,18.824697,54.366592,55.999966
84.617241,33.951683,18.707544,54.168804,55.906803
85.510757,34.271641,18.635805,54.084881,55.792896
85.82782,33.927544,18.841434,54.072849,55.870556
84.898262,33.535145,18.363226,54.132843,55.943073
86.310593,33.806805,18.721886,54.156799,55.999966
84.790146,33.034069,17.968704,54.30064,55.860249
85.121651,33.178947,18.446917,54.804176,56.155327
86.440292,33.698135,18.944254,54.378609,55.943073
86.267342,33.73436,18.571243,53.911015,55.668678
86.015152,33.673992,18.638195,53.515434,55.503017
85.100014,33.607578,18.195858,53.707226,55.544441
86.325005,33.897362,18.674061,53.713245,55.544441
86.56279,33.957718,19.008812,53.815102,55.528931
86.822166,34.247498,19.343559,53.753124,55.509163
87.730125,34.718372,19.642437,53.500259,55.400032
88.104843,34.70026,19.663956,53.139019,55.207787
87.989532,34.380302,19.623304,53.054714,55.249352
88.076012,34.579529,19.637655,53.235313,55.306484
88.076012,34.495007,19.453543,53.753124,55.639099
88.191277,34.470863,19.745249,53.199242,55.342918
88.875839,34.428596,19.776333,53.849453,55.633869
89.178482,34.609715,19.819374,53.879539,55.680672
89.128014,34.404457,19.766771,53.476143,55.400032
88.803772,34.217316,19.654394,53.825352,55.54557
88.983917,34.156948,19.82177,54.39135,55.779362
89.812614,34.742527,20.113472,54.523766,55.872952
90.165634,34.984009,20.168472,54.270901,55.76384
90.619621,35.032299,20.180418,54.433475,55.945652
91.008751,35.146992,20.170853,54.505672,56.049637
91.534767,35.316032,20.383661,54.294971,55.997639
91.606789,34.977955,20.369307,54.493675,56.070396
90.958321,35.068516,20.2402,54.764606,56.257462
90.857437,35.014187,20.060869,54.24683,55.997639
90.367416,34.742527,20.108688,54.186607,55.893734
91.28978,35.394516,20.634722,54.101978,55.780525
91.405037,35.527317,20.610813,54.120056,55.796173
91.210503,35.68428,20.778183,53.878231,55.650143
91.383461,35.79295,20.969461,54.428509,55.764893
90.850227,35.557514,20.771011,54.222893,55.697098
90.792572,35.551468,20.615593,54.573635,55.811855
91.030357,35.90765,20.826004,54.144257,55.712719
91.116837,36.36042,20.94556,54.041512,55.592777
91.736534,36.535488,21.220526,54.241024,55.639709
92.096786,36.517384,21.079454,54.797363,55.926575
91.830193,36.17931,20.993378,54.664322,55.87962
91.534653,36.463043,20.921644,54.845734,56.114315
91.063782,36.396641,20.873825,54.90015,56.020447
91.150673,36.402672,21.053154,54.833649,56.067383
91.295586,36.577747,21.395069,54.7369,56.088234
91.77372,36.78904,21.399855,55.17226,56.093498
91.824402,36.770596,21.527508,55.51088,56.312504
90.889938,36.4324,21.288157,55.964397,56.5681
91.092735,36.696815,21.346184,55.808353,56.594799
90.687088,36.709114,21.348597,55.929783,56.442986
90.194527,36.543095,21.336508,55.802292,56.374924
91.78093,37.766724,22.134357,55.729431,56.683765
92.215569,38.080318,22.335032,55.862995,56.683765
92.273529,37.889694,22.448669,55.796219,56.730923
93.041389,38.400063,22.917709,55.692986,56.641891
93.280449,38.418507,23.142557,55.729431,56.652348
93.374619,38.074165,22.864521,55.280083,56.500557
93.671585,38.400063,23.132887,55.189026,56.406384
93.302155,38.086464,22.811327,55.559399,56.584309
93.215218,38.234035,22.835506,55.881199,56.751858
92.961708,37.754436,22.436577,56.130196,56.751858
92.59227,37.244057,22.42449,56.111973,56.736149
92.947212,37.668343,23.149813,55.947994,56.725613
91.252129,37.096489,22.460756,56.093742,56.772747
91.57811,37.613003,23.113541,56.075504,56.903618
91.672279,37.803612,23.476204,55.802292,56.778004
91.751945,37.932743,23.488295,55.195103,56.463936
92.259041,38.381611,24.044373,54.958294,56.380131
93.113823,38.58453,24.319992,54.958294,56.463936
93.041389,38.615276,24.206364,54.903587,56.254551
92.360481,38.652168,24.365931,55.05542,56.128883
93.00518,38.769005,24.353846,54.867126,56.144127
91.925835,38.332424,23.727646,54.970726,56.096859
91.469414,38.234035,23.403671,55.360699,56.186161
91.708496,38.178711,23.959749,55.470406,56.280746
90.897194,37.895847,23.331141,55.208389,56.138847
91.722977,38.031132,23.403671,55.080418,56.138847
91.570885,38.104912,23.464113,55.330261,56.228222
91.737495,38.018826,23.427855,55.025555,56.123085
91.570885,37.754436,22.850012,55.031658,56.207203
92.54155,38.17255,23.427855,54.836662,56.149391
92.867546,37.828201,23.306963,54.970726,56.186161
93.562973,38.190987,23.911392,54.982918,56.264999
93.309395,38.080318,23.879965,55.421642,56.448868
93.077637,38.086464,23.669619,55.330261,56.422623
93.642616,38.375469,23.797768,55.708057,56.63282
93.504974,38.473854,23.79051,55.567898,56.506725
93.744049,38.602978,23.836437,55.482582,56.48045
93.780273,38.738243,24.054043,55.391212,56.454151
92.889275,38.381611,23.427855,55.665409,56.511948
93.715057,38.775146,24.0758,55.329075,56.294037
93.707825,38.701355,24.095142,54.943813,56.035511
93.273186,38.541496,23.693804,54.625813,55.929993
92.845802,38.393913,23.331141,54.148872,55.639793
92.700943,37.926598,22.509115,54.185555,55.613422
92.896507,38.055717,22.642086,54.167213,55.639793
92.273529,38.012684,22.412403,54.185555,55.629234
93.150063,38.590668,22.88386,53.983723,55.771656
93.323898,38.910423,22.859684,53.940941,55.697807
94.301826,39.322399,23.572918,54.301723,56.056622
94.721985,39.463829,23.846115,54.008194,55.97221
94.917572,39.592953,23.63336,54.49741,56.278198
94.996841,39.783562,23.800186,54.332314,56.225445
94.844124,39.86351,23.935575,54.417919,56.288761
94.247765,39.451534,23.452024,54.136623,56.077744
94.822289,39.820473,23.710726,54.252853,56.067142
94.625946,39.340851,23.490713,54.081623,56.035511
94.698662,39.654442,23.693804,54.479092,56.172729
94.560509,39.5868,23.838869,54.277267,56.172729
93.978676,39.20557,23.403671,53.769703,55.908882
94.567734,39.722076,23.850954,53.512901,55.856113
94.400475,40.201698,23.971846,53.139889,55.687263
94.422287,39.91885,23.935575,53.121521,55.560604
94.349579,40.355431,24.612537,53.138718,55.607277
94.953178,40.675167,24.757597,53.083462,55.660255
95.280457,40.81044,25.011463,53.157108,55.845695
95.178642,40.84734,24.883322,52.751995,55.644363
94.211372,40.38002,24.503738,52.236408,55.427132
94.356842,40.453804,24.419125,52.334625,55.305237
93.556808,40.18325,24.211193,52.518761,55.464195
93.731377,39.986492,24.351425,52.199574,55.289341
93.607742,40.091015,24.467474,51.831284,55.183376
93.571373,40.275478,24.757597,52.021549,55.172779
95.055008,41.099442,25.579634,52.113621,55.395321
95.236832,41.382298,25.736786,51.794453,55.358231
95.367767,41.197826,25.644905,51.751511,55.331738
95.382286,41.474525,25.845591,52.052238,55.437702
95.207764,41.517578,25.507107,52.260937,55.548927
94.81501,41.49297,25.15653,51.641014,55.284023
94.836823,41.751225,25.652168,51.555077,55.220478
95.295013,41.825005,25.2484,51.622578,55.321117
95.615051,41.831165,25.495016,51.659389,55.448296
94.836823,41.812714,25.487759,51.271194,55.167316
95.549591,42.452206,25.93746,51.406731,55.252457
95.193192,42.200092,25.966473,51.295811,55.252457
95.535011,42.525993,26.220339,51.209557,55.231194
96.378685,43.17778,26.643438,51.517677,55.295025
96.262268,43.140888,26.836853,51.548481,55.364246
96.451416,43.399139,26.86104,51.517677,55.385521
96.400482,43.263866,26.57091,51.610073,55.422745
95.236832,42.82729,25.89394,51.357418,55.326942
93.993195,42.273888,25.216965,50.932247,55.188614
94.182304,41.911102,24.612537,51.13562,55.236477
94.044106,41.849621,24.735846,51.517677,55.438713
92.25499,40.515285,23.887218,51.197224,55.263107
91.78952,40.392307,23.427855,51.893578,55.614349
92.436829,40.59523,23.933155,52.029163,55.587765
91.731369,39.703632,22.806496,52.140057,55.619678
91.033173,39.715923,22.557467,52.109257,55.582432
91.760475,39.691334,22.400311,52.133934,55.640968
92.894997,40.226288,23.352903,51.93055,55.566467
93.367744,40.552181,23.282782,51.893578,55.571758
91.709541,39.93729,22.279427,51.868923,55.449379
92.735016,40.232441,22.654177,51.560799,55.342937
93.622276,40.490707,23.118376,51.790985,55.43964
93.818657,40.884228,23.355314,52.459141,55.787029
92.451378,39.998791,22.364048,52.39106,55.616047
92.225899,39.513023,22.199638,52.638573,55.738949
91.535004,38.971912,21.711256,52.650959,55.589287
91.455017,38.111065,21.324417,52.756092,55.770973
91.164116,38.068024,21.046377,53.034515,55.829762
90.175011,37.742126,20.263037,53.077831,55.680153
89.127731,36.561527,19.813337,53.114948,55.738949
89.818611,37.090332,20.381506,52.582878,55.498413
91.724098,38.369316,21.568605,52.279716,55.386215
91.055687,38.061871,21.445309,52.162155,55.311401
90.339806,37.871246,20.647449,52.087902,55.241924
90.646606,38.09877,20.901321,52.001289,55.199173
91.318672,38.590668,21.578281,52.013725,55.129662
90.916908,38.387756,21.19145,51.716732,55.001438
90.902283,38.277084,21.155176,51.611523,54.910622
91.304077,38.578381,21.155176,51.512531,54.910622
90.515129,37.865105,20.756254,51.766209,54.825073
91.128731,38.295528,21.40662,51.493999,54.702183
92.969604,39.709785,22.67835,51.667236,54.990757
92.976883,40.207855,22.702532,52.168327,55.295353
93.356766,40.416912,23.205421,52.116798,55.227222
92.823456,39.648296,22.484934,51.700649,54.878319
93.093773,40.066414,22.944309,52.017429,55.152042
92.487442,39.881958,22.509115,52.352818,55.361378
92.662781,40.213993,22.690443,52.402527,55.431183
93.071854,40.324677,22.799236,52.570221,55.51704
92.078384,39.568356,22.291512,52.582634,55.608265
90.580872,38.873524,21.409039,52.787594,55.602932
90.230232,38.541496,21.517838,52.818661,55.651241
90.098732,38.000381,21.179361,52.899361,55.710297
90.558983,37.938892,21.474321,52.445972,55.420444
91.815384,38.873524,22.799236,52.942848,55.672691
91.187195,38.664467,22.144035,53.098171,55.914268
90.544373,38.664467,21.713673,52.99876,55.871326
92.195244,39.365448,22.690443,52.967747,55.887447
92.523987,39.353146,22.750879,52.812458,55.844463
92.64817,39.629845,22.654177,53.005009,55.962589
92.560509,39.875813,22.966066,52.924255,55.876678
93.48822,40.675167,23.459278,53.228584,56.091431
93.393272,40.533737,23.23443,53.296894,56.102085
92.933067,40.250893,22.859684,53.291954,56.180836
93.561256,40.693611,23.161898,53.49147,56.277859
93.809647,40.625977,23.137724,53.503937,56.28326
93.648964,40.656719,23.186075,53.828178,56.504303
93.429802,40.404621,23.041014,53.859398,56.455769
93.071854,40.263191,23.041014,53.740891,56.488098
92.757759,40.459961,23.128048,53.566284,56.461166
93.042625,40.552181,23.364988,53.48521,56.455769
92.779663,40.201698,23.082117,53.254532,56.34256
92.852684,40.336971,23.173988,53.160973,56.272469
93.963043,41.210136,23.742159,53.609932,56.563591
94.744667,41.585201,23.97426,53.971626,56.800808
94.985725,41.431477,24.00811,53.952934,56.773827
95.46785,41.603661,23.78083,54.108849,56.887062
95.058762,41.474525,23.657536,54.302139,56.967892
95.051476,41.3577,23.650282,54.320843,57.005665
94.788506,41.210136,23.222343,54.345787,56.984104
94.70816,41.093288,23.159481,54.445557,56.984104
94.825043,41.062542,23.22476,54.526653,57.065014
95.277931,41.234718,23.488295,54.576485,57.081161
95.387497,41.566765,23.568075,54.651356,57.118912
95.445938,41.566765,23.669619,54.794754,57.156601
95.431335,41.566765,23.601929,54.925694,57.350731
96.001114,41.874203,23.865459,54.944489,57.282467
96.183739,42.095566,23.99601,54.600151,57.109173
95.336372,41.388439,23.306963,54.524986,57.109173
94.898064,40.890369,23.041014,54.631447,57.168777
95.168358,40.902672,23.229601,54.675293,57.228313
95.263359,40.656719,22.729126,54.625149,57.206642
96.198341,41.124023,23.118376,54.900696,57.293308
96.585495,41.044109,23.464113,54.925694,57.44492
96.592804,41.099442,23.2707,54.800484,57.298725
96.819542,41.013355,23.408508,54.75666,57.260822
96.951599,41.185528,23.672043,54.669003,57.271648
96.70948,40.804291,23.306963,55.282574,57.49369
97.22303,41.203979,23.785671,55.363991,57.585724
96.753494,41.302361,23.205421,55.871136,57.932289
96.460022,41.099442,22.910452,56.146564,57.964802
97.20108,41.271626,23.176407,56.540993,58.051441
98.008156,41.369987,23.449604,56.303123,57.888973
98.125526,41.634396,23.396418,56.140282,57.8619
98.08886,41.751225,23.585005,56.046383,57.878174
98.008156,41.658985,23.396418,55.977547,57.851089
97.641289,41.775833,23.35774,56.130898,57.946308
97.846733,41.812714,23.041014,56.055481,57.984333
98.991295,42.212399,23.657536,56.464046,58.261761
99.182037,42.261589,23.971846,56.06802,58.071404
99.05735,41.886505,23.911392,55.483482,57.744999
99.116028,41.917248,23.821941,55.634331,57.788532
99.248116,41.966438,24.037123,55.194355,57.532875
99.130692,41.935696,23.908979,55.030907,57.402321
99.989174,42.384567,24.49165,55.062332,57.538284
100.245941,42.458351,24.636721,54.785736,57.32613
100.399986,42.618225,24.704418,55.030907,57.467594
100.084503,42.353821,24.38044,55.074905,57.576405
100.21656,42.458351,24.619795,55.188076,57.696022
100.378014,42.778107,24.728596,55.087494,57.511116
100.399986,42.913383,24.612537,55.030907,57.532875
100.862251,42.950279,24.59078,54.810909,57.402321
101.163025,42.956432,24.731009,54.810909,57.500259
101.507912,43.257713,25.018719,55.244606,57.744999
101.823387,43.589756,25.079159,55.602859,57.929947
101.185112,43.28846,24.660891,55.860645,58.114868
101.111671,43.196232,24.576271,56.017769,58.169292
101.097008,43.220825,25.047731,56.451439,58.430347
100.414665,43.14703,24.796291,56.763809,58.623226
100.355988,43.306904,24.87365,56.530327,58.552189
100.179878,43.140888,24.951021,55.861485,58.14246
101.309792,43.780373,25.543371,56.025547,58.208035
101.698685,43.829556,25.434572,56.284233,58.415615
101.918747,43.841858,25.499844,56.486176,58.48666
101.383171,43.620506,25.586887,56.454613,58.546738
101.427177,43.792679,25.623152,56.700699,58.705147
101.676659,43.515965,25.710192,56.688103,58.666939
102.439713,43.99559,26.11153,56.908932,58.759789
102.73317,43.983295,26.159899,56.694389,58.606861
102.997337,43.891048,25.896366,56.435711,58.524876
103.026649,43.761929,25.867342,56.757504,58.716095
103.085365,43.429878,25.765808,56.845833,58.759789
103.188103,43.645103,26.176807,56.98468,58.841724
103.393509,44.069366,26.360561,57.079277,58.907322
